page_id,canonical,Adult Yearly Survival,Ash Content,Biogeographic realm,Body Temperature,"Body length, nose to tail",Females per Group,Male Female Body Mass Ratio,Male Tenure,Males per Group,Mating System,Reproductive Skew,Social System,Testes Mass,actual evapotranspiration rate in geographic range,age at eye opening,age at first birth,age at maturity,amino acid composition of milk,animal population density,basal metabolic rate,behavioral circadian rhythm,body length (VT),body mass,carbohydrate composition of milk,clutch/brood/litter size,conservation status,diet breadth,diet includes,dispersal age,eats,ecomorphological guild,ecoregion,extinction status,fatty acid composition of milk,first appearance,geographic distribution includes,geographic range (size of area),gestation period duration,growth rate,habitat breadth,habitat includes,habitat is,head to coccyx length,head-body length,height standing,hind tarsus length,home range,host of,human population density,human population density change,initial mortality rate,inter-birth interval,interacts with,introduced range includes,invasive in,known marine species,last appearance,latitude,life span,litters per year,locomotion,longitude,milk lipids,milk phospholipids,milk solids,mineral composition of milk,mineralized tissue,mortality rate doubling time,motility,native range includes,not invasive in,number of DNA Records In GGBN,number of fossil occurrences in the Paleobiology Database,number of public records in BOLD,number of records in BOLD,number of records in GBIF,number of references in BHL,number of sequences in GenBank,number of specimens in GGBN,nutrient composition of milk,onset of fertility,outer ear length,parasitized by,percent  of marine species currently described,percent synonyms among marine species,population group size,population trend,potential evapotranspiration rate in geographic range,precipitation in geographic range,prenatal development duration,preyed upon by,preys on,primary diet,protein composition of milk,records in BOLD?,records in GBIF?,references in BHL?,reproduction,sequences in GenBank?,sexual dimorphism,skeletal tissue composition,social group size,specimens in GGBN?,tail length,teat number,temperature in geographic range,testis location,total life span,total unknown marine species,trophic guild,trophic level,type specimen repository,undescribed marine species present in museum collections,undiscovered marine morphospecies,undiscovered species (molecular cryptic),water O2 saturation,water depth,water dissolved O2 concentration,water nitrate concentration,water phosphate concentration,water salinity,water silicate concentration,water temperature,weaning age,weight
47050248,Proharrymys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Oligocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,20.43,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
47050249,Proharrymys wahlerti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,33.3,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Chattian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
47050250,Proharrymys fedti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,30.8,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,granivore,,,,,,,,,,,,,,,
47050251,Proharrymys schlaikjeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Oligocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,20.43,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
24210956,Prolestodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,9,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
47050257,Geomys bisulcatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
4451867,Ischnodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Zanclean Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,carnivore,,,,,,,,,,,,,,
24210997,Durudawiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extant,,Aquitanian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,arboreal locomotion behavior,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
24211008,Rhizosthenurus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,saltation,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
47050313,Prothomomys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,10.3,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
47050314,Prothomomys warrenensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,10.3,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
13856332,Trachypithecus phayrei shanicus,,,,,,,,,,,,,,,,,,,,,,,,,,endangered,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47050317,Parapliosaccomys annae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,15.97,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Serravallian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
47050318,Parapliosaccomys hibbardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,13.6,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,10.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
13856335,Trachypithecus obscurus halonifer,,,,,,,,,,,,,,,,,,,,,,,,,,least concern,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47050320,Entoptychus sperryi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
47050321,Entoptychus rostratus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
13856338,Trachypithecus obscurus seimundi,,,,,,,,,,,,,,,,,,,,,,,,,,vulnerable,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856339,Trachypithecus obscurus styx,,,,,,,,,,,,,,,,,,,,,,,,,,vulnerable,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47050324,Heliscomys walshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,40.4,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Priabonian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
47050329,Tenudomys ridgeviewensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial,,extinct,,Rupelian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,26.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,browser,,,,,,,,,,,,,,,
24211034,Monshyus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Danian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,61.6,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
24211042,Khamsaconus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Ypresian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,47.8,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
47050339,Prozenkerella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Rupelian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,28.4,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,frugivore,,,,,,,,,,,,,,,
47050340,Prozenkerella saharaensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,33.9,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,28.4,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,frugivore,,,,,,,,,,,,,,,
47050341,Nementchamys lavocati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Bartonian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Priabonian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,frugivore,,,,,,,,,,,,,,,
47050343,Tachyoryctes ibeanus,,,,,,,,,,,,,,1052.45,,,,,,,,,,,,,,,,,,,,,,Kenya,145588450000.0,,,,,,,,,,,,9,,,,,,,,,0.84,,,,37.75,,,,,,,,,,,,,,,,,,,,,,,,,,1550.73,72.04,,,,,,,,,,,,,,,,,1.9669,,,,,,,,,,,,,,,,,,,
47050345,Tachyoryctes splendens,,,the Afrotropics,35.900000000000034,,,,,,,,,,917.23,0.06707872167121844,,,,3385.42,154.22,,19.765,227.13,,,least concern,,,,,,Ethiopian montane moorlands,,,,Uganda,396020930000.0,0.10680575234262167,,,grassland,terrestrial habitat,,,,,78.04429999999999,,6,,,0.4736579122090118,,,,,,13.99,,,,44.4,,,,,,,,,,,,,,,,,,,0.37566822042889314,,,,,,Stable,1457.81,78.44,0.1095162802795403,,,plants,,,,,,,,,,,,,1.7757999999999998,,,,,herbivore,,,,,,,,,,,,,0.09601839873508697,220
1011315,Sylvilagus transitionalis,,,the Nearctic,,,,,,,,,,,620.77,,,,,,,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",36.299,813.51,,,vulnerable,,,,,fossorial and/or ground dwelling only,Northeastern coastal forests,extant,,0.126,North Atlantic,73236480000.0,0.07666139619567822,,,terrestrial habitat,terrestrial habitat,,,,,4289.7480000000005,,10,,,,,,,,0.0117,44.77,,2.5,,-69.02,,,,,,,actively mobile,,,,,,,,,,,,0.3285488408386209,,,,,,Decreasing,704.39,86.14,0.07666139619567822,,,plants,,,,,,,,hydroxylapatite,,,,,0.7666000000000001,,9.3,,browser,herbivore,,,,,,,,,,,,,0.0436696167614667,902.6
6909563,Plesiadapiformes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,,,Paleocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,40.4,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,insectivore,omnivore,,,,,,,,,,,,,,
24211078,Dipavali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Thanetian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,56,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
47050394,Peromyscus parvus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
47050396,Reithrodontomys musseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Costa Rica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47050423,Onychomys jinglebobensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
18771647,Lestobradys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,11.608,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,5.333,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
47050450,Neotoma sawrockensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,10.3,United States,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Calabrian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
47050452,Neomicroxus bogotensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126684,Tarsius dentatus,,,Australasia,,,,,,,,,,,1813.49,,,,,129,,,11.75,110.42,,,vulnerable,,,,,arboreal,Sulawesi montane rain forests,extant,,,,5028570000.0,,,,terrestrial habitat,terrestrial habitat,,,,,3855.591,,32,,,,,,,,,-0.67,,,,120.47,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Decreasing,1927.25,205.99,,,,invertebrates,,,,,,,,hydroxylapatite,,,,,1.86,,,,insectivore,carnivore,,,,,,,,,,,,,,
28385,Tupaia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coastal,,,,,,,,,,,,,,,,,11.1167,,,,92.8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240805,Tupaia nicobarica nicobarica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240806,Tupaia nicobarica surda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484849,Ischnognathus savagei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,40.4,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,37.2,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,carnivore,,,,,,,,,,,,,,
24211195,Pedrolypeutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Burdigalian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Tortonian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
126716,Thylacinus cynocephalus,,,,,,,,,,,,,,,,,,,,,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",,29999.99,,,extinct,,,,,fossorial and/or ground dwelling only,,extinct,,2.588,gazetteer php p details id australia,,,,,terrestrial habitat,terrestrial habitat,,,,,,,,,,0.9993360575508052,,,,,Holocene Epoch,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,mammals,,,,,viviparous,,,hydroxylapatite,,,,,,,13.0,,,carnivore,,,,,,,,,,,,,,
24211197,Nanoastegotherium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,23.03,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,5.333,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
126718,Sminthopsis longicaudata,,,Australasia,,,,,,,,,,,254.13,,,,,,,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",9.5,18,,,least concern,,,,,fossorial and/or ground dwelling only,Central Ranges xeric scrub,,,,gazetteer php p details id australia,1117003290000.0,0.038905658569306695,,,desert,terrestrial habitat,,,,,,,0,,,,,,,,,-21.89,,,,134.61,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,1284.41,17.43,,,,invertebrates,,,,,,,,,,,,,2.0925000000000002,,5.0,,,carnivore,,,,,,,,,,,,,,
24211203,Riostegotherium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Thanetian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,41.3,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
24211206,Huilabradys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Serravallian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
24211210,Brievabradys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Serravallian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,11.8,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
47048663,Ganguroo robustiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,saltation,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
10645286,Microcebus macarthurii,,,,,,,,,,,,,,,,,,,,,,,,,,endangered,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856564,Galagoides zanzibaricus zanzibaricus,,,,,,,,,,,,,,,,,,,,,,,,,,endangered,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13856566,Euoticus pallidus talboti,,,,,,,,,,,,,,,,,,,,,,,,,,least concern,,,,,,,,,,,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126789,Carlito syrichta,,,,,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extant,,,Philippines,,,,,terrestrial habitat,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,3.3000000000000003,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,23.400000000000002,,,,,,insectivore,carnivore,,,,,,,,,,,,,,
10579790,Priscileo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Oligocene Epoch,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Burdigalian Age,,,,arboreal locomotion behavior,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viviparous,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
24211284,Uranokyrtus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,folivore,,,,,,,,,,,,,,,
20836191,Mescalerolemur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,Lutetian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Bartonian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
20836192,Mescalerolemur horneri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arboreal,,extinct,,46.2,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,40.4,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,omnivore,,,,,,,,,,,,,,
13614398,Hyaenodon neimongoliensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Rupelian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,28.4,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,carnivore,,,,,,,,,,,,,,
1011598,Sylvilagus cunicularius,,,the Neotropics,,,,,,,,,,,888.96,,,,,,,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",43.598000000000006,2489.54,,,least concern,,,,,fossorial and/or ground dwelling only,Sierra Madre del Sur pine-oak forests,extant,,,North Pacific,329697970000.0,0.08213721020965523,,,terrestrial habitat,terrestrial habitat,,,,,,,9,,,,,,,,,23.99,,,,-95.91,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,Unknown,1512.31,91.17,,,,plants,,,,,,,,hydroxylapatite,,,,,1.9457999999999998,,,,browser,herbivore,,,,,,,,,,,,,,
4526744,Trogosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fossorial and/or ground dwelling only,,extinct,,Ypresian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Priabonian Age,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,herbivore,,,,,,,,,,,,,,
13614404,Hyaenodon gigas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,Priabonian Age,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,33.9,,,,,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,,carnivore,,,,,,,,,,,,,,
323503,Juscelinomys huanchacae,,,,,,,,,,,,,,,,,,,,,,,,,,data deficient,,invertebrates,,,,,,,,Bolivia,,,,,terrestrial,terrestrial habitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,plants,,,,,,,,,,,,,,,,,,omnivore,,,,,,,,,,,,,,
323504,Juscelinomys guaporensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,invertebrates,,,,,,,,,,,,,savanna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plants,,,,,,,,,,,,,,,,,,omnivore,,,,,,,,,,,,,,
323505,Tupaia moellendorffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,plants,,,,,extant,,,Philippines,1403250000.0,,,,terrestrial habitat,,,,,,,,29,,,,,,,,,12.33,,,arboreal locomotion behavior,121.08,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,invertebrates,,,,,,,,hydroxylapatite,,,,,,,,,frugivore,omnivore,,,,,,,,,,,,,,
24211406,Jarveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extinct,,58.7,,,,,,terrestrial habitat,,,,,,,,,,,,,,,,Ypresian Age,,,,arboreal locomotion behavior,,,,,,,,actively mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hydroxylapatite,,,,,,,,,insectivore,,,,,,,,,,,,,,,
46559221,Trichechus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,freshwater,,,,,,,,,,,,,,,,,36.9558,,,,-97.3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.037,0,4.582,0.74,0.063,35.999,1.289,25.997,,
46559222,Trichechus manatus,,0.97,,,,,,,,,,,,,,,,,,70.0056,"nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular",349.47800000000007,467324.83,carbohydrate,,vulnerable,,,,,,,,decanoic acid,,Caribbean Sea,,0.9160489263982148,0.0024,,Tropical Ocean,marine habitat,,,,,,,,,,2.7481741582647143,,,,,,36.9558,,,,-53.915,12.72,,19.18,sodium (Na+),,,,,,,,,,,,,,,5.168839880353464,,,,,,Decreasing,,,0.9171988473411501,,,,lactalbumin,,,,,,,,,,,,,,30.0,,,omnivore,,,,,99.957,0,4.582,0.227,0.063,36.403,1.289,25.997,0.7303093150441146,32000
